"idhod","hodnota","stapro_kod","vek_cis","vek_kod","vuzemi_cis","vuzemi_kod","rok","tyden","roktyden","casref_od","casref_do","vek_txt","priznak"
"832460884","356","5393","7700","410040610065000","97","19","2013","22","2013-W22","2013-05-27","2013-06-02","40-64",
"845364664","444","5393","7700","410065610075000","97","19","2013","22","2013-W22","2013-05-27","2013-06-02","65-74",
"845365179","627","5393","7700","410075610085000","97","19","2013","22","2013-W22","2013-05-27","2013-06-02","75-84",
"832461846","523","5393","7700","410085799999000","97","19","2013","22","2013-W22","2013-05-27","2013-06-02","85 a více",
"832462463","2005","5393",,,"97","19","2013","22","2013-W22","2013-05-27","2013-06-02","celkem",
"832459931","2","5393","7700","400000610015000","97","19","2013","23","2013-W23","2013-06-03","2013-06-09","0-14",
"832460412","32","5393","7700","410015610040000","97","19","2013","23","2013-W23","2013-06-03","2013-06-09","15-39",
"832460893","354","5393","7700","410040610065000","97","19","2013","23","2013-W23","2013-06-03","2013-06-09","40-64",
"845364674","435","5393","7700","410065610075000","97","19","2013","23","2013-W23","2013-06-03","2013-06-09","65-74",
"845365188","621","5393","7700","410075610085000","97","19","2013","23","2013-W23","2013-06-03","2013-06-09","75-84",
"832461855","505","5393","7700","410085799999000","97","19","2013","23","2013-W23","2013-06-03","2013-06-09","85 a více",
"832462308","1949","5393",,,"97","19","2013","23","2013-W23","2013-06-03","2013-06-09","celkem",
"832459940","3","5393","7700","400000610015000","97","19","2013","24","2013-W24","2013-06-10","2013-06-16","0-14",
"832460421","33","5393","7700","410015610040000","97","19","2013","24","2013-W24","2013-06-10","2013-06-16","15-39",
"832460902","350","5393","7700","410040610065000","97","19","2013","24","2013-W24","2013-06-10","2013-06-16","40-64",
"845364684","450","5393","7700","410065610075000","97","19","2013","24","2013-W24","2013-06-10","2013-06-16","65-74",
"845365198","554","5393","7700","410075610085000","97","19","2013","24","2013-W24","2013-06-10","2013-06-16","75-84",
"832461864","518","5393","7700","410085799999000","97","19","2013","24","2013-W24","2013-06-10","2013-06-16","85 a více",
"832462507","1908","5393",,,"97","19","2013","24","2013-W24","2013-06-10","2013-06-16","celkem",
"832459950","5","5393","7700","400000610015000","97","19","2013","25","2013-W25","2013-06-17","2013-06-23","0-14",
"832460430","41","5393","7700","410015610040000","97","19","2013","25","2013-W25","2013-06-17","2013-06-23","15-39",
"832460911","409","5393","7700","410040610065000","97","19","2013","25","2013-W25","2013-06-17","2013-06-23","40-64",
"845364694","489","5393","7700","410065610075000","97","19","2013","25","2013-W25","2013-06-17","2013-06-23","65-74",
"845365208","693","5393","7700","410075610085000","97","19","2013","25","2013-W25","2013-06-17","2013-06-23","75-84",
"832461873","701","5393","7700","410085799999000","97","19","2013","25","2013-W25","2013-06-17","2013-06-23","85 a více",
"832462420","2338","5393",,,"97","19","2013","25","2013-W25","2013-06-17","2013-06-23","celkem",
"832459958","4","5393","7700","400000610015000","97","19","2013","26","2013-W26","2013-06-24","2013-06-30","0-14",
"832460439","51","5393","7700","410015610040000","97","19","2013","26","2013-W26","2013-06-24","2013-06-30","15-39",
"832460920","343","5393","7700","410040610065000","97","19","2013","26","2013-W26","2013-06-24","2013-06-30","40-64",
"845364704","375","5393","7700","410065610075000","97","19","2013","26","2013-W26","2013-06-24","2013-06-30","65-74",
"845365218","603","5393","7700","410075610085000","97","19","2013","26","2013-W26","2013-06-24","2013-06-30","75-84",
"832461882","480","5393","7700","410085799999000","97","19","2013","26","2013-W26","2013-06-24","2013-06-30","85 a více",
"832462439","1856","5393",,,"97","19","2013","26","2013-W26","2013-06-24","2013-06-30","celkem",
"832459967","4","5393","7700","400000610015000","97","19","2013","27","2013-W27","2013-07-01","2013-07-07","0-14",
"832460448","37","5393","7700","410015610040000","97","19","2013","27","2013-W27","2013-07-01","2013-07-07","15-39",
"832460929","371","5393","7700","410040610065000","97","19","2013","27","2013-W27","2013-07-01","2013-07-07","40-64",
"845364714","472","5393","7700","410065610075000","97","19","2013","27","2013-W27","2013-07-01","2013-07-07","65-74",
"845365228","583","5393","7700","410075610085000","97","19","2013","27","2013-W27","2013-07-01","2013-07-07","75-84",
"832461891","532","5393","7700","410085799999000","97","19","2013","27","2013-W27","2013-07-01","2013-07-07","85 a více",
"832462128","1999","5393",,,"97","19","2013","27","2013-W27","2013-07-01","2013-07-07","celkem",
"832459976","5","5393","7700","400000610015000","97","19","2013","28","2013-W28","2013-07-08","2013-07-14","0-14",
"832460457","43","5393","7700","410015610040000","97","19","2013","28","2013-W28","2013-07-08","2013-07-14","15-39",
"832460938","366","5393","7700","410040610065000","97","19","2013","28","2013-W28","2013-07-08","2013-07-14","40-64",
"845364724","413","5393","7700","410065610075000","97","19","2013","28","2013-W28","2013-07-08","2013-07-14","65-74",
"845365239","568","5393","7700","410075610085000","97","19","2013","28","2013-W28","2013-07-08","2013-07-14","75-84",
"832461900","558","5393","7700","410085799999000","97","19","2013","28","2013-W28","2013-07-08","2013-07-14","85 a více",
"832462421","1953","5393",,,"97","19","2013","28","2013-W28","2013-07-08","2013-07-14","celkem",
"832459985","5","5393","7700","400000610015000","97","19","2013","29","2013-W29","2013-07-15","2013-07-21","0-14",
"832460466","60","5393","7700","410015610040000","97","19","2013","29","2013-W29","2013-07-15","2013-07-21","15-39",
"832460947","343","5393","7700","410040610065000","97","19","2013","29","2013-W29","2013-07-15","2013-07-21","40-64",
"845364734","434","5393","7700","410065610075000","97","19","2013","29","2013-W29","2013-07-15","2013-07-21","65-74",
"845365248","601","5393","7700","410075610085000","97","19","2013","29","2013-W29","2013-07-15","2013-07-21","75-84",
"832461909","500","5393","7700","410085799999000","97","19","2013","29","2013-W29","2013-07-15","2013-07-21","85 a více",
"832462573","1943","5393",,,"97","19","2013","29","2013-W29","2013-07-15","2013-07-21","celkem",
"832459994","9","5393","7700","400000610015000","97","19","2013","30","2013-W30","2013-07-22","2013-07-28","0-14",
"832460475","58","5393","7700","410015610040000","97","19","2013","30","2013-W30","2013-07-22","2013-07-28","15-39",
"832460956","436","5393","7700","410040610065000","97","19","2013","30","2013-W30","2013-07-22","2013-07-28","40-64",
"845364744","449","5393","7700","410065610075000","97","19","2013","30","2013-W30","2013-07-22","2013-07-28","65-74",
"845365258","638","5393","7700","410075610085000","97","19","2013","30","2013-W30","2013-07-22","2013-07-28","75-84",
"832461918","551","5393","7700","410085799999000","97","19","2013","30","2013-W30","2013-07-22","2013-07-28","85 a více",
"832462281","2141","5393",,,"97","19","2013","30","2013-W30","2013-07-22","2013-07-28","celkem",
"832460003","5","5393","7700","400000610015000","97","19","2013","31","2013-W31","2013-07-29","2013-08-04","0-14",
"832460484","44","5393","7700","410015610040000","97","19","2013","31","2013-W31","2013-07-29","2013-08-04","15-39",
"832460965","378","5393","7700","410040610065000","97","19","2013","31","2013-W31","2013-07-29","2013-08-04","40-64",
"845364754","454","5393","7700","410065610075000","97","19","2013","31","2013-W31","2013-07-29","2013-08-04","65-74",
"845365268","611","5393","7700","410075610085000","97","19","2013","31","2013-W31","2013-07-29","2013-08-04","75-84",
"832461927","560","5393","7700","410085799999000","97","19","2013","31","2013-W31","2013-07-29","2013-08-04","85 a více",
"832462450","2052","5393",,,"97","19","2013","31","2013-W31","2013-07-29","2013-08-04","celkem",
"832460012","13","5393","7700","400000610015000","97","19","2013","32","2013-W32","2013-08-05","2013-08-11","0-14",
"832460493","46","5393","7700","410015610040000","97","19","2013","32","2013-W32","2013-08-05","2013-08-11","15-39",
"832460974","357","5393","7700","410040610065000","97","19","2013","32","2013-W32","2013-08-05","2013-08-11","40-64",
"845364764","446","5393","7700","410065610075000","97","19","2013","32","2013-W32","2013-08-05","2013-08-11","65-74",
"845365278","589","5393","7700","410075610085000","97","19","2013","32","2013-W32","2013-08-05","2013-08-11","75-84",
"832461936","571","5393","7700","410085799999000","97","19","2013","32","2013-W32","2013-08-05","2013-08-11","85 a více",
"832462316","2022","5393",,,"97","19","2013","32","2013-W32","2013-08-05","2013-08-11","celkem",
"832460021","8","5393","7700","400000610015000","97","19","2013","33","2013-W33","2013-08-12","2013-08-18","0-14",
"832460502","46","5393","7700","410015610040000","97","19","2013","33","2013-W33","2013-08-12","2013-08-18","15-39",
"832460984","352","5393","7700","410040610065000","97","19","2013","33","2013-W33","2013-08-12","2013-08-18","40-64",
"845364774","369","5393","7700","410065610075000","97","19","2013","33","2013-W33","2013-08-12","2013-08-18","65-74",
"845365288","536","5393","7700","410075610085000","97","19","2013","33","2013-W33","2013-08-12","2013-08-18","75-84",
"832461945","446","5393","7700","410085799999000","97","19","2013","33","2013-W33","2013-08-12","2013-08-18","85 a více",
"832462482","1757","5393",,,"97","19","2013","33","2013-W33","2013-08-12","2013-08-18","celkem",
"832460030","8","5393","7700","400000610015000","97","19","2013","34","2013-W34","2013-08-19","2013-08-25","0-14",
"832460511","51","5393","7700","410015610040000","97","19","2013","34","2013-W34","2013-08-19","2013-08-25","15-39",
"832460992","385","5393","7700","410040610065000","97","19","2013","34","2013-W34","2013-08-19","2013-08-25","40-64",
"845364784","384","5393","7700","410065610075000","97","19","2013","34","2013-W34","2013-08-19","2013-08-25","65-74",
"845365299","556","5393","7700","410075610085000","97","19","2013","34","2013-W34","2013-08-19","2013-08-25","75-84",
"832461954","476","5393","7700","410085799999000","97","19","2013","34","2013-W34","2013-08-19","2013-08-25","85 a více",
"832462561","1860","5393",,,"97","19","2013","34","2013-W34","2013-08-19","2013-08-25","celkem",
"832460039","4","5393","7700","400000610015000","97","19","2013","35","2013-W35","2013-08-26","2013-09-01","0-14",
"832460520","43","5393","7700","410015610040000","97","19","2013","35","2013-W35","2013-08-26","2013-09-01","15-39",
"832461001","369","5393","7700","410040610065000","97","19","2013","35","2013-W35","2013-08-26","2013-09-01","40-64",
"845364794","421","5393","7700","410065610075000","97","19","2013","35","2013-W35","2013-08-26","2013-09-01","65-74",
"845365308","562","5393","7700","410075610085000","97","19","2013","35","2013-W35","2013-08-26","2013-09-01","75-84",
"832461963","456","5393","7700","410085799999000","97","19","2013","35","2013-W35","2013-08-26","2013-09-01","85 a více",
"832462449","1855","5393",,,"97","19","2013","35","2013-W35","2013-08-26","2013-09-01","celkem",
"832460048","9","5393","7700","400000610015000","97","19","2013","36","2013-W36","2013-09-02","2013-09-08","0-14",
"832460529","52","5393","7700","410015610040000","97","19","2013","36","2013-W36","2013-09-02","2013-09-08","15-39",
"832461010","337","5393","7700","410040610065000","97","19","2013","36","2013-W36","2013-09-02","2013-09-08","40-64",
"845364804","439","5393","7700","410065610075000","97","19","2013","36","2013-W36","2013-09-02","2013-09-08","65-74",
"845365318","562","5393","7700","410075610085000","97","19","2013","36","2013-W36","2013-09-02","2013-09-08","75-84",
"832461972","457","5393","7700","410085799999000","97","19","2013","36","2013-W36","2013-09-02","2013-09-08","85 a více",
"832462328","1856","5393",,,"97","19","2013","36","2013-W36","2013-09-02","2013-09-08","celkem",
"832460057","9","5393","7700","400000610015000","97","19","2013","37","2013-W37","2013-09-09","2013-09-15","0-14",
"832460538","43","5393","7700","410015610040000","97","19","2013","37","2013-W37","2013-09-09","2013-09-15","15-39",
"832461019","357","5393","7700","410040610065000","97","19","2013","37","2013-W37","2013-09-09","2013-09-15","40-64",
"845364814","428","5393","7700","410065610075000","97","19","2013","37","2013-W37","2013-09-09","2013-09-15","65-74",
"845365328","570","5393","7700","410075610085000","97","19","2013","37","2013-W37","2013-09-09","2013-09-15","75-84",
"832461981","470","5393","7700","410085799999000","97","19","2013","37","2013-W37","2013-09-09","2013-09-15","85 a více",
"832462272","1877","5393",,,"97","19","2013","37","2013-W37","2013-09-09","2013-09-15","celkem",
"832460066","5","5393","7700","400000610015000","97","19","2013","38","2013-W38","2013-09-16","2013-09-22","0-14",
"832460547","44","5393","7700","410015610040000","97","19","2013","38","2013-W38","2013-09-16","2013-09-22","15-39",
"832461028","409","5393","7700","410040610065000","97","19","2013","38","2013-W38","2013-09-16","2013-09-22","40-64",
"845364824","438","5393","7700","410065610075000","97","19","2013","38","2013-W38","2013-09-16","2013-09-22","65-74",
"845365338","590","5393","7700","410075610085000","97","19","2013","38","2013-W38","2013-09-16","2013-09-22","75-84",
"832461990","503","5393","7700","410085799999000","97","19","2013","38","2013-W38","2013-09-16","2013-09-22","85 a více",
"832462247","1989","5393",,,"97","19","2013","38","2013-W38","2013-09-16","2013-09-22","celkem",
"832460075","9","5393","7700","400000610015000","97","19","2013","39","2013-W39","2013-09-23","2013-09-29","0-14",
"832460557","41","5393","7700","410015610040000","97","19","2013","39","2013-W39","2013-09-23","2013-09-29","15-39",
"832461037","347","5393","7700","410040610065000","97","19","2013","39","2013-W39","2013-09-23","2013-09-29","40-64",
"845364834","434","5393","7700","410065610075000","97","19","2013","39","2013-W39","2013-09-23","2013-09-29","65-74",
"845365348","574","5393","7700","410075610085000","97","19","2013","39","2013-W39","2013-09-23","2013-09-29","75-84",
"832461999","565","5393","7700","410085799999000","97","19","2013","39","2013-W39","2013-09-23","2013-09-29","85 a více",
"832462136","1970","5393",,,"97","19","2013","39","2013-W39","2013-09-23","2013-09-29","celkem",
"832460084","6","5393","7700","400000610015000","97","19","2013","40","2013-W40","2013-09-30","2013-10-06","0-14",
"832460565","41","5393","7700","410015610040000","97","19","2013","40","2013-W40","2013-09-30","2013-10-06","15-39",
